# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	80331	80792	-						69549694	I6H43_RS00370	462		old_locus_tag=I6H43_00370
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	80331	80792	-	WP_042031007.1	WP_042031007.1		hypothetical protein		69549694	I6H43_RS00370	462	153	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	81076	82500	+					ccoN	69549695	I6H43_RS00375	1425		old_locus_tag=I6H43_00375
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	81076	82500	+	WP_042031008.1	WP_042031008.1		cytochrome-c oxidase, cbb3-type subunit I	ccoN	69549695	I6H43_RS00375	1425	474	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	82517	83131	+					ccoO	69549696	I6H43_RS00380	615		old_locus_tag=I6H43_00380
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	82517	83131	+	WP_041207796.1	WP_041207796.1		cytochrome-c oxidase, cbb3-type subunit II	ccoO	69549696	I6H43_RS00380	615	204	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	83142	83324	+						69549697	I6H43_RS00385	183		old_locus_tag=I6H43_00385
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	83142	83324	+	WP_041207797.1	WP_041207797.1		CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone		69549697	I6H43_RS00385	183	60	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	83321	84301	+					ccoP	69549698	I6H43_RS00390	981		old_locus_tag=I6H43_00390
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	83321	84301	+	WP_042031009.1	WP_042031009.1		cytochrome-c oxidase, cbb3-type subunit III	ccoP	69549698	I6H43_RS00390	981	326	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	84442	84942	+						69549699	I6H43_RS00395	501		old_locus_tag=I6H43_00395
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	84442	84942	+	WP_033113527.1	WP_033113527.1		FixH family protein		69549699	I6H43_RS00395	501	166	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	85029	87425	+					cadA	69549700	I6H43_RS00400	2397		old_locus_tag=I6H43_00400
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	85029	87425	+	WP_042031010.1	WP_042031010.1		cadmium-translocating P-type ATPase	cadA	69549700	I6H43_RS00400	2397	798	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	87564	87752	+					ccoS	69549701	I6H43_RS00405	189		old_locus_tag=I6H43_00405
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	87564	87752	+	WP_042031066.1	WP_042031066.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS	69549701	I6H43_RS00405	189	62	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	87736	88422	+						69549702	I6H43_RS00410	687		old_locus_tag=I6H43_00410
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	87736	88422	+	WP_042031011.1	WP_042031011.1		sulfite exporter TauE/SafE family protein		69549702	I6H43_RS00410	687	228	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	88491	89246	+						69549703	I6H43_RS00415	756		old_locus_tag=I6H43_00415
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	88491	89246	+	WP_033113524.1	WP_033113524.1		FNR family transcription factor		69549703	I6H43_RS00415	756	251	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	89398	90345	+					uspE	69549704	I6H43_RS00420	948		old_locus_tag=I6H43_00420
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	89398	90345	+	WP_042031012.1	WP_042031012.1		universal stress protein UspE	uspE	69549704	I6H43_RS00420	948	315	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	90420	91328	+					ttcA	69549705	I6H43_RS00425	909		old_locus_tag=I6H43_00425
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	90420	91328	+	WP_005336634.1	WP_005336634.1		tRNA 2-thiocytidine(32) synthetase TtcA	ttcA	69549705	I6H43_RS00425	909	302	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	91432	92121	-						69549706	I6H43_RS00430	690		old_locus_tag=I6H43_00430
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	91432	92121	-	WP_042031013.1	WP_042031013.1		DUF2987 domain-containing protein		69549706	I6H43_RS00430	690	229	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	92138	92875	-						69549707	I6H43_RS00435	738		old_locus_tag=I6H43_00435
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	92138	92875	-	WP_042031014.1	WP_042031014.1		hypothetical protein		69549707	I6H43_RS00435	738	245	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	93067	94170	+					potA	69549708	I6H43_RS00440	1104		old_locus_tag=I6H43_00440
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	93067	94170	+	WP_082035446.1	WP_082035446.1		spermidine/putrescine ABC transporter ATP-binding protein PotA	potA	69549708	I6H43_RS00440	1104	367	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	94157	95044	+					potB	69549709	I6H43_RS00445	888		old_locus_tag=I6H43_00445
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	94157	95044	+	WP_042031015.1	WP_042031015.1		spermidine/putrescine ABC transporter permease PotB	potB	69549709	I6H43_RS00445	888	295	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	95041	95811	+					potC	69549710	I6H43_RS00450	771		old_locus_tag=I6H43_00450
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	95041	95811	+	WP_005336644.1	WP_005336644.1		spermidine/putrescine ABC transporter permease PotC	potC	69549710	I6H43_RS00450	771	256	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	95893	96960	+						69549711	I6H43_RS00455	1068		old_locus_tag=I6H43_00455
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	95893	96960	+	WP_005345409.1	WP_005345409.1		extracellular solute-binding protein		69549711	I6H43_RS00455	1068	355	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	97269	98087	-						69549712	I6H43_RS00460	819		old_locus_tag=I6H43_00460
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	97269	98087	-	WP_156128706.1	WP_156128706.1		hypothetical protein		69549712	I6H43_RS00460	819	272	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	98495	99112	+						69549713	I6H43_RS00465	618		old_locus_tag=I6H43_00465
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	98495	99112	+	WP_042031017.1	WP_042031017.1		glutathione S-transferase family protein		69549713	I6H43_RS00465	618	205	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	99320	99739	+					rbsD	69549714	I6H43_RS00470	420		old_locus_tag=I6H43_00470
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	99320	99739	+	WP_042031018.1	WP_042031018.1		D-ribose pyranase	rbsD	69549714	I6H43_RS00470	420	139	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	99776	101305	+					rbsA	69549715	I6H43_RS00475	1530		old_locus_tag=I6H43_00475
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	99776	101305	+	WP_042031020.1	WP_042031020.1		ribose ABC transporter ATP-binding protein RbsA	rbsA	69549715	I6H43_RS00475	1530	509	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	101302	102270	+					rbsC	69549716	I6H43_RS00480	969		old_locus_tag=I6H43_00480
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	101302	102270	+	WP_041207818.1	WP_041207818.1		ribose ABC transporter permease	rbsC	69549716	I6H43_RS00480	969	322	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	102306	103181	+					rbsB	69549717	I6H43_RS00485	876		old_locus_tag=I6H43_00485
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	102306	103181	+	WP_041207819.1	WP_041207819.1		ribose ABC transporter substrate-binding protein RbsB	rbsB	69549717	I6H43_RS00485	876	291	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	103290	104222	+					rbsK	69549718	I6H43_RS00490	933		old_locus_tag=I6H43_00490
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	103290	104222	+	WP_042031021.1	WP_042031021.1		ribokinase	rbsK	69549718	I6H43_RS00490	933	310	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	104222	105238	+						69549719	I6H43_RS00495	1017		old_locus_tag=I6H43_00495
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	104222	105238	+	WP_042031022.1	WP_042031022.1		substrate-binding domain-containing protein		69549719	I6H43_RS00495	1017	338	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	105289	106062	-					cobB	69549720	I6H43_RS00500	774		old_locus_tag=I6H43_00500
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	105289	106062	-	WP_033113634.1	WP_033113634.1		NAD-dependent protein deacylase	cobB	69549720	I6H43_RS00500	774	257	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	106123	106767	-						69549721	I6H43_RS00505	645		old_locus_tag=I6H43_00505
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	106123	106767	-	WP_042031023.1	WP_042031023.1		GNAT family N-acetyltransferase		69549721	I6H43_RS00505	645	214	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	106771	108015	-						69549722	I6H43_RS00510	1245		old_locus_tag=I6H43_00510
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	106771	108015	-	WP_042031024.1	WP_042031024.1		response regulator		69549722	I6H43_RS00510	1245	414	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	108002	111973	-						69549723	I6H43_RS00515	3972		old_locus_tag=I6H43_00515
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	108002	111973	-	WP_082035447.1	WP_082035447.1		transporter substrate-binding domain-containing protein		69549723	I6H43_RS00515	3972	1323	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	111989	112285	-					ihfA	69549724	I6H43_RS00520	297		old_locus_tag=I6H43_00520
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	111989	112285	-	WP_005300715.1	WP_005300715.1		integration host factor subunit alpha	ihfA	69549724	I6H43_RS00520	297	98	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	112289	114676	-					pheT	69549725	I6H43_RS00525	2388		old_locus_tag=I6H43_00525
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	112289	114676	-	WP_042031026.1	WP_042031026.1		phenylalanine--tRNA ligase subunit beta	pheT	69549725	I6H43_RS00525	2388	795	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	114689	115672	-					pheS	69549726	I6H43_RS00530	984		old_locus_tag=I6H43_00530
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	114689	115672	-	WP_011706167.1	WP_011706167.1		phenylalanine--tRNA ligase subunit alpha	pheS	69549726	I6H43_RS00530	984	327	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	116357	116965	-						69549727	I6H43_RS00535	609		old_locus_tag=I6H43_00535
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	116357	116965	-	WP_042031028.1	WP_042031028.1		thiol:disulfide interchange protein DsbA/DsbL		69549727	I6H43_RS00535	609	202	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	117495	117851	-					rplT	69549728	I6H43_RS00540	357		old_locus_tag=I6H43_00540
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	117495	117851	-	WP_005300683.1	WP_005300683.1		50S ribosomal protein L20	rplT	69549728	I6H43_RS00540	357	118	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	117867	118064	-					rpmI	69549729	I6H43_RS00545	198		old_locus_tag=I6H43_00545
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	117867	118064	-	WP_005300673.1	WP_005300673.1		50S ribosomal protein L35	rpmI	69549729	I6H43_RS00545	198	65	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	118151	118699	-					infC	69549730	I6H43_RS00550	549		old_locus_tag=I6H43_00550
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	118151	118699	-	WP_041207833.1	WP_041207833.1		translation initiation factor IF-3	infC	69549730	I6H43_RS00550	549	182	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	118703	120631	-					thrS	69549731	I6H43_RS00555	1929		old_locus_tag=I6H43_00555
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	118703	120631	-	WP_033112468.1	WP_033112468.1		threonine--tRNA ligase	thrS	69549731	I6H43_RS00555	1929	642	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	120864	121451	-						69549732	I6H43_RS00560	588		old_locus_tag=I6H43_00560
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	120864	121451	-	WP_042031030.1	WP_042031030.1		sel1 repeat family protein		69549732	I6H43_RS00560	588	195	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	121626	122681	+						69549733	I6H43_RS00565	1056		old_locus_tag=I6H43_00565
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	121626	122681	+	WP_042031031.1	WP_042031031.1		PA0069 family radical SAM protein		69549733	I6H43_RS00565	1056	351	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	122715	122870	-						69549734	I6H43_RS00570	156		old_locus_tag=I6H43_00570
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	122715	122870	-	WP_167335499.1	WP_167335499.1		hypothetical protein		69549734	I6H43_RS00570	156	51	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	123168	124565	+						69549735	I6H43_RS00575	1398		old_locus_tag=I6H43_00575
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	123168	124565	+	WP_042031032.1	WP_042031032.1		alpha-amylase family protein		69549735	I6H43_RS00575	1398	465	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	124676	127423	-					gyrA	69549736	I6H43_RS00580	2748		old_locus_tag=I6H43_00580
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	124676	127423	-	WP_042031033.1	WP_042031033.1		DNA topoisomerase (ATP-hydrolyzing) subunit A	gyrA	69549736	I6H43_RS00580	2748	915	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	127612	128328	+					ubiG	69549737	I6H43_RS00585	717		old_locus_tag=I6H43_00585
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	127612	128328	+	WP_041207838.1	WP_041207838.1		bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	ubiG	69549737	I6H43_RS00585	717	238	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	128328	129014	+						69549738	I6H43_RS00590	687		old_locus_tag=I6H43_00590
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	128328	129014	+	WP_042031034.1	WP_042031034.1		HAD-IA family hydrolase		69549738	I6H43_RS00590	687	228	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	129640	131907	+					nrdA	69549739	I6H43_RS00595	2268		old_locus_tag=I6H43_00595
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	129640	131907	+	WP_042031035.1	WP_042031035.1		ribonucleoside-diphosphate reductase subunit alpha	nrdA	69549739	I6H43_RS00595	2268	755	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	131988	133121	+					nrdB	69549740	I6H43_RS00600	1134		old_locus_tag=I6H43_00600
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	131988	133121	+	WP_042031036.1	WP_042031036.1		ribonucleotide-diphosphate reductase subunit beta	nrdB	69549740	I6H43_RS00600	1134	377	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	133118	133438	+					yfaE	69549741	I6H43_RS00605	321		old_locus_tag=I6H43_00605
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	133118	133438	+	WP_042031037.1	WP_042031037.1		class I ribonucleotide reductase maintenance protein YfaE	yfaE	69549741	I6H43_RS00605	321	106	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	133583	134734	-					mltA	69549742	I6H43_RS00610	1152		old_locus_tag=I6H43_00610
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	133583	134734	-	WP_042031038.1	WP_042031038.1		murein transglycosylase A	mltA	69549742	I6H43_RS00610	1152	383	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	134884	135135	+						69549743	I6H43_RS00615	252		old_locus_tag=I6H43_00615
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	134884	135135	+	WP_041207843.1	WP_041207843.1		DUF1289 domain-containing protein		69549743	I6H43_RS00615	252	83	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	135241	136977	-					fruA	69549744	I6H43_RS00620	1737		old_locus_tag=I6H43_00620
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	135241	136977	-	WP_042031039.1	WP_042031039.1		PTS fructose transporter subunit IIBC	fruA	69549744	I6H43_RS00620	1737	578	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	136974	137963	-					pfkB	69549745	I6H43_RS00625	990		old_locus_tag=I6H43_00625
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	136974	137963	-	WP_042031040.1	WP_042031040.1		1-phosphofructokinase	pfkB	69549745	I6H43_RS00625	990	329	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	137963	139078	-					fruB	69549746	I6H43_RS00630	1116		old_locus_tag=I6H43_00630
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	137963	139078	-	WP_042031041.1	WP_042031041.1		fused PTS fructose transporter subunit IIA/HPr protein	fruB	69549746	I6H43_RS00630	1116	371	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	139386	140372	+					cra	69549747	I6H43_RS00635	987		old_locus_tag=I6H43_00635
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	139386	140372	+	WP_042031043.1	WP_042031043.1		catabolite repressor/activator	cra	69549747	I6H43_RS00635	987	328	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	141010	142203	+						69549748	I6H43_RS00640	1194		old_locus_tag=I6H43_00640
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	141010	142203	+	WP_041207855.1	WP_041207855.1		aromatic amino acid transporter		69549748	I6H43_RS00640	1194	397	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	142410	142877	-						69549749	I6H43_RS00645	468		old_locus_tag=I6H43_00645
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	142410	142877	-	WP_042031044.1	WP_042031044.1		hypothetical protein		69549749	I6H43_RS00645	468	155	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	143006	143875	-						69549750	I6H43_RS00650	870		old_locus_tag=I6H43_00650
CDS	with_protein	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	143006	143875	-	WP_082035448.1	WP_082035448.1		DUF4238 domain-containing protein		69549750	I6H43_RS00650	870	289	
gene	protein_coding	GCF_016127195.1	Primary Assembly	chromosome		NZ_CP066092.1	144210	144875	+						69549751	I6H43_RS00655	666		old_locus_tag=I6H43_00655
