# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	86727	87362	+	WP_042041194.1	WP_042041194.1		leucine efflux protein LeuE	leuE		KYK33_RS00385	636	211	
gene	pseudogene	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	87838	89955	+							KYK33_RS00390	2118		partial;pseudo;old_locus_tag=KYK33_00385
CDS	without_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	87838	89955	+				TonB-dependent receptor			KYK33_RS00390	2118		partial;pseudo
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	90182	91855	+							KYK33_RS00395	1674		old_locus_tag=KYK33_00390
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	90182	91855	+	WP_224431686.1	WP_224431686.1		sensor histidine kinase			KYK33_RS00395	1674	557	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	91985	92716	+							KYK33_RS00400	732		old_locus_tag=KYK33_00395
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	91985	92716	+	WP_224431687.1	WP_224431687.1		LytTR family DNA-binding domain-containing protein			KYK33_RS00400	732	243	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	92826	94016	+							KYK33_RS00405	1191		old_locus_tag=KYK33_00400
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	92826	94016	+	WP_224431688.1	WP_224431688.1		MFS transporter			KYK33_RS00405	1191	396	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	94359	96194	+							KYK33_RS00410	1836		old_locus_tag=KYK33_00405
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	94359	96194	+	WP_224431689.1	WP_224431689.1		TonB-dependent receptor			KYK33_RS00410	1836	611	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	96316	97107	+					murI		KYK33_RS00415	792		old_locus_tag=KYK33_00410
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	96316	97107	+	WP_224431690.1	WP_224431690.1		glutamate racemase	murI		KYK33_RS00415	792	263	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	97112	97600	-							KYK33_RS00420	489		old_locus_tag=KYK33_00415
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	97112	97600	-	WP_042041186.1	WP_042041186.1		RNA-binding protein			KYK33_RS00420	489	162	
gene	rRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	98227	99771	+							KYK33_RS00425	1545		old_locus_tag=KYK33_00420
rRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	98227	99771	+				16S ribosomal RNA			KYK33_RS00425	1545		
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	99845	99921	+							KYK33_RS00430	77		old_locus_tag=KYK33_00425
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	99845	99921	+				tRNA-Ile			KYK33_RS00430	77		anticodon=GAT
gene	tRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	99934	100009	+							KYK33_RS00435	76		old_locus_tag=KYK33_00430
tRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	99934	100009	+				tRNA-Ala			KYK33_RS00435	76		anticodon=TGC
gene	rRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	100251	103140	+							KYK33_RS00440	2890		old_locus_tag=KYK33_00435
rRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	100251	103140	+				23S ribosomal RNA			KYK33_RS00440	2890		
gene	rRNA	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	103267	103381	+					rrf		KYK33_RS00445	115		old_locus_tag=KYK33_00440
rRNA		GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	103267	103381	+				5S ribosomal RNA	rrf		KYK33_RS00445	115		
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	103597	106173	-							KYK33_RS00450	2577		old_locus_tag=KYK33_00445
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	103597	106173	-	WP_224431691.1	WP_224431691.1		acetate--CoA ligase family protein			KYK33_RS00450	2577	858	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	106248	106439	-							KYK33_RS00455	192		old_locus_tag=KYK33_00450
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	106248	106439	-	WP_224431692.1	WP_224431692.1		hypothetical protein			KYK33_RS00455	192	63	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	106540	107433	-					ilvY		KYK33_RS00460	894		old_locus_tag=KYK33_00455
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	106540	107433	-	WP_042039838.1	WP_042039838.1		HTH-type transcriptional activator IlvY	ilvY		KYK33_RS00460	894	297	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	107680	109161	+					ilvC		KYK33_RS00465	1482		old_locus_tag=KYK33_00460
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	107680	109161	+	WP_042039839.1	WP_042039839.1		ketol-acid reductoisomerase	ilvC		KYK33_RS00465	1482	493	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	109291	110940	-					pgi		KYK33_RS00470	1650		old_locus_tag=KYK33_00465
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	109291	110940	-	WP_224431693.1	WP_224431693.1		glucose-6-phosphate isomerase	pgi		KYK33_RS00470	1650	549	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	111288	111476	+							KYK33_RS00475	189		old_locus_tag=KYK33_00470
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	111288	111476	+	WP_224431694.1	WP_224431694.1		holin			KYK33_RS00475	189	62	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	111611	113989	+					cadA		KYK33_RS00480	2379		old_locus_tag=KYK33_00475
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	111611	113989	+	WP_224431695.1	WP_224431695.1		cadmium-translocating P-type ATPase	cadA		KYK33_RS00480	2379	792	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	114123	114512	+					cueR		KYK33_RS00485	390		old_locus_tag=KYK33_00480
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	114123	114512	+	WP_042039842.1	WP_042039842.1		Cu(I)-responsive transcriptional regulator	cueR		KYK33_RS00485	390	129	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	114687	115841	+							KYK33_RS00490	1155		old_locus_tag=KYK33_00485
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	114687	115841	+	WP_224431696.1	WP_224431696.1		diguanylate cyclase			KYK33_RS00490	1155	384	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	115871	116134	+							KYK33_RS00495	264		old_locus_tag=KYK33_00490
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	115871	116134	+	WP_042039844.1	WP_042039844.1		YihD family protein			KYK33_RS00495	264	87	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	116331	117782	+					ccoG		KYK33_RS00500	1452		old_locus_tag=KYK33_00495
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	116331	117782	+	WP_224431697.1	WP_224431697.1		cytochrome c oxidase accessory protein CcoG	ccoG		KYK33_RS00500	1452	483	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	117869	118858	+							KYK33_RS00505	990		old_locus_tag=KYK33_00500
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	117869	118858	+	WP_224431698.1	WP_224431698.1		serine/threonine protein kinase			KYK33_RS00505	990	329	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	119014	119622	+							KYK33_RS00510	609		old_locus_tag=KYK33_00505
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	119014	119622	+	WP_042039847.1	WP_042039847.1		thiol:disulfide interchange protein DsbA/DsbL			KYK33_RS00510	609	202	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	119706	121259	-					phnE		KYK33_RS00515	1554		old_locus_tag=KYK33_00510
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	119706	121259	-	WP_224431699.1	WP_224431699.1		phosphonate ABC transporter, permease protein PhnE	phnE		KYK33_RS00515	1554	517	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	121253	122035	-							KYK33_RS00520	783		old_locus_tag=KYK33_00515
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	121253	122035	-	WP_224431700.1	WP_224431700.1		ATP-binding cassette domain-containing protein			KYK33_RS00520	783	260	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	122032	122877	-							KYK33_RS00525	846		old_locus_tag=KYK33_00520
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	122032	122877	-	WP_224431701.1	WP_224431701.1		putative selenate ABC transporter substrate-binding protein			KYK33_RS00525	846	281	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	123065	124243	-					pncB		KYK33_RS00530	1179		old_locus_tag=KYK33_00525
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	123065	124243	-	WP_224432911.1	WP_224432911.1		nicotinate phosphoribosyltransferase	pncB		KYK33_RS00530	1179	392	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	124290	124916	-							KYK33_RS00535	627		old_locus_tag=KYK33_00530
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	124290	124916	-	WP_224431702.1	WP_224431702.1		nicotinamidase			KYK33_RS00535	627	208	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	124991	125641	+							KYK33_RS00540	651		old_locus_tag=KYK33_00535
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	124991	125641	+	WP_042039853.1	WP_042039853.1		DNA mismatch repair protein MutT			KYK33_RS00540	651	216	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	125665	126138	+							KYK33_RS00545	474		old_locus_tag=KYK33_00540
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	125665	126138	+	WP_224432912.1	WP_224432912.1		DUF523 domain-containing protein			KYK33_RS00545	474	157	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	126081	127025	-							KYK33_RS00550	945		old_locus_tag=KYK33_00545
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	126081	127025	-	WP_224431703.1	WP_224431703.1		acyltransferase			KYK33_RS00550	945	314	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	127019	127924	-							KYK33_RS00555	906		old_locus_tag=KYK33_00550
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	127019	127924	-	WP_042039858.1	WP_042039858.1		acyltransferase			KYK33_RS00555	906	301	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	128060	129574	-							KYK33_RS00560	1515		old_locus_tag=KYK33_00555
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	128060	129574	-	WP_224431704.1	WP_224431704.1		YifB family Mg chelatase-like AAA ATPase			KYK33_RS00560	1515	504	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	129960	131606	+					ilvG		KYK33_RS00565	1647		old_locus_tag=KYK33_00560
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	129960	131606	+	WP_042039860.1	WP_042039860.1		acetolactate synthase 2 catalytic subunit	ilvG		KYK33_RS00565	1647	548	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	131639	131902	+					ilvM		KYK33_RS00570	264		old_locus_tag=KYK33_00565
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	131639	131902	+	WP_224432913.1	WP_224432913.1		acetolactate synthase 2 small subunit	ilvM		KYK33_RS00570	264	87	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	131915	132847	+							KYK33_RS00575	933		old_locus_tag=KYK33_00570
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	131915	132847	+	WP_224431705.1	WP_224431705.1		branched-chain amino acid transaminase			KYK33_RS00575	933	310	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	132999	134840	+					ilvD		KYK33_RS00580	1842		old_locus_tag=KYK33_00575
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	132999	134840	+	WP_224431706.1	WP_224431706.1		dihydroxy-acid dehydratase	ilvD		KYK33_RS00580	1842	613	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	134936	136456	+					ilvA		KYK33_RS00585	1521		old_locus_tag=KYK33_00580
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	134936	136456	+	WP_224431707.1	WP_224431707.1		threonine ammonia-lyase, biosynthetic	ilvA		KYK33_RS00585	1521	506	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	136711	137850	+					ompA		KYK33_RS00590	1140		old_locus_tag=KYK33_00585
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	136711	137850	+	WP_224431708.1	WP_224431708.1		porin OmpA	ompA		KYK33_RS00590	1140	379	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	138506	140062	+							KYK33_RS00595	1557		old_locus_tag=KYK33_00590
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	138506	140062	+	WP_224431709.1	WP_224431709.1		OmpA family protein			KYK33_RS00595	1557	518	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	140080	141669	+							KYK33_RS00600	1590		old_locus_tag=KYK33_00595
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	140080	141669	+	WP_224431710.1	WP_224431710.1		hypothetical protein			KYK33_RS00600	1590	529	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	141672	142505	+							KYK33_RS00605	834		old_locus_tag=KYK33_00600
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	141672	142505	+	WP_042039869.1	WP_042039869.1		hypothetical protein			KYK33_RS00605	834	277	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	142652	143050	-							KYK33_RS00610	399		old_locus_tag=KYK33_00605
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	142652	143050	-	WP_224432914.1	WP_224432914.1		HPP family protein			KYK33_RS00610	399	132	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	143201	143809	+							KYK33_RS00615	609		old_locus_tag=KYK33_00610
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	143201	143809	+	WP_224432915.1	WP_224432915.1		TetR/AcrR family transcriptional regulator			KYK33_RS00615	609	202	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	143806	144552	+							KYK33_RS00620	747		old_locus_tag=KYK33_00615
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	143806	144552	+	WP_224431711.1	WP_224431711.1		SDR family oxidoreductase			KYK33_RS00620	747	248	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	144744	145466	+							KYK33_RS00625	723		old_locus_tag=KYK33_00620
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	144744	145466	+	WP_224431712.1	WP_224431712.1		DUF2807 domain-containing protein			KYK33_RS00625	723	240	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	145589	146095	-							KYK33_RS00630	507		old_locus_tag=KYK33_00625
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	145589	146095	-	WP_224431713.1	WP_224431713.1		DinB family protein			KYK33_RS00630	507	168	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	146188	147030	-					fghA		KYK33_RS00635	843		old_locus_tag=KYK33_00630
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	146188	147030	-	WP_224431714.1	WP_224431714.1		S-formylglutathione hydrolase	fghA		KYK33_RS00635	843	280	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	147102	148229	-							KYK33_RS00640	1128		old_locus_tag=KYK33_00635
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	147102	148229	-	WP_224431715.1	WP_224431715.1		S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase			KYK33_RS00640	1128	375	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	148363	149268	+							KYK33_RS00645	906		old_locus_tag=KYK33_00640
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	148363	149268	+	WP_224431716.1	WP_224431716.1		LysR family transcriptional regulator			KYK33_RS00645	906	301	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	149334	150299	-							KYK33_RS00650	966		old_locus_tag=KYK33_00645
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	149334	150299	-	WP_042039878.1	WP_042039878.1		ABC transporter permease			KYK33_RS00650	966	321	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	150414	151532	-							KYK33_RS00655	1119		old_locus_tag=KYK33_00650
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	150414	151532	-	WP_224431717.1	WP_224431717.1		ABC transporter permease			KYK33_RS00655	1119	372	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	151618	153198	-							KYK33_RS00660	1581		old_locus_tag=KYK33_00655
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	151618	153198	-	WP_224431718.1	WP_224431718.1		ABC transporter ATP-binding protein			KYK33_RS00660	1581	526	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	153345	154343	-							KYK33_RS00665	999		old_locus_tag=KYK33_00660
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	153345	154343	-	WP_042039880.1	WP_042039880.1		BMP family ABC transporter substrate-binding protein			KYK33_RS00665	999	332	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	154875	157046	+					uvrD		KYK33_RS00670	2172		old_locus_tag=KYK33_00665
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	154875	157046	+	WP_224431719.1	WP_224431719.1		DNA helicase II	uvrD		KYK33_RS00670	2172	723	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	157152	157973	-							KYK33_RS00675	822		old_locus_tag=KYK33_00670
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	157152	157973	-	WP_224431720.1	WP_224431720.1		hypothetical protein			KYK33_RS00675	822	273	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	158013	159044	-							KYK33_RS00680	1032		old_locus_tag=KYK33_00675
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	158013	159044	-	WP_224431721.1	WP_224431721.1		sel1 repeat family protein			KYK33_RS00680	1032	343	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	159596	160108	+							KYK33_RS00685	513		old_locus_tag=KYK33_00680
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	159596	160108	+	WP_224431722.1	WP_224431722.1		hypothetical protein			KYK33_RS00685	513	170	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	160535	161218	+							KYK33_RS00690	684		old_locus_tag=KYK33_00685
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	160535	161218	+	WP_224431723.1	WP_224431723.1		chromophore lyase CpcT/CpeT			KYK33_RS00690	684	227	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	161191	162432	-							KYK33_RS00695	1242		old_locus_tag=KYK33_00690
CDS	with_protein	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	161191	162432	-	WP_224431724.1	WP_224431724.1		MFS transporter			KYK33_RS00695	1242	413	
gene	protein_coding	GCF_020149575.1	Primary Assembly	chromosome		NZ_CP079742.1	162444	163697	-							KYK33_RS00700	1254		old_locus_tag=KYK33_00695
